date,day_of_week,month,week_of_year,is_weekend,season,festival_intensity,is_festival,temperature,humidity,aqi,rainfall,age,severity_score,current_bed_demand,total_beds,icu_beds,doctors_count,nurses_count,hospital_type,lag_1_day,lag_7_day,lag_14_day,rolling_avg_7,rolling_avg_14,rolling_std_7
2006-04-02,6,4,13,1,Summer,0,0,39.12196968930506,44.02169695158273,222.2921922342344,1.4969938438796806,4,3,777,850,120,180,360,Government,807.0,779.0,807.0,772.4285714285714,780.2857142857143,53.162822670412254
2006-04-03,0,4,14,0,Summer,0,0,43.3975933488008,82.28378008746432,181.40380905580855,0.15419819095336895,24,2,807,850,120,180,360,Government,777.0,807.0,807.0,772.4285714285714,780.2857142857143,53.162822670412254
2006-04-04,1,4,14,0,Summer,0,0,25.915905803229677,43.16766569490958,265.0662553228327,0.05131615683555244,44,3,759,850,120,180,360,Government,807.0,775.0,760.0,770.1428571428571,780.2142857142857,53.37736277808089
2006-04-05,2,4,14,0,Summer,0,0,39.513724037454075,44.77768001362648,223.64928206712844,0.9954599546632426,41,3,807,850,120,180,360,Government,759.0,777.0,807.0,774.4285714285714,780.2142857142857,55.19316727898198
2006-04-06,3,4,14,0,Summer,0,0,24.53364589834961,39.50268530894759,158.09094404013254,1.0257834201442269,0,3,773,850,120,180,360,Government,807.0,657.0,807.0,791.0,777.7857142857143,20.688160865574282
2006-04-07,4,4,14,0,Summer,0,0,32.17167598238396,65.33451825250367,110.98258231330313,0.15597901113649304,31,1,601,850,120,180,360,Government,773.0,807.0,785.0,761.5714285714286,764.6428571428571,73.42764498211208
2006-04-08,5,4,14,1,Summer,0,0,45.145831824504725,45.52669046642296,159.2493099101715,0.8826069159641403,45,2,693,850,120,180,360,Government,601.0,807.0,772.0,745.2857142857143,759.0,74.30951999511835
2006-04-09,6,4,14,1,Summer,0,0,34.09108983303973,41.301030154814036,200.66743892751265,0.26160830723197936,40,3,747,850,120,180,360,Government,693.0,777.0,779.0,741.0,756.7142857142857,73.0296743340232
2006-04-10,0,4,15,0,Summer,0,0,31.130600177955138,58.48346011904651,209.86001853157134,0.2415514097487689,19,2,789,850,120,180,360,Government,747.0,807.0,807.0,738.4285714285714,755.4285714285714,70.59475226685917
2006-04-11,1,4,15,0,Summer,0,0,36.01031135507659,33.435764775041775,247.95688416510094,0.3138629370326908,45,2,736,850,120,180,360,Government,789.0,759.0,775.0,735.1428571428571,752.6428571428571,70.0105434236614
2006-04-12,2,4,15,0,Summer,0,0,47.33953169081776,57.501326554987365,125.27270124405,0.5878362238300248,33,2,706,850,120,180,360,Government,736.0,807.0,777.0,720.7142857142857,747.5714285714286,62.76600535777067
2006-04-13,3,4,15,0,Summer,0,0,27.84158876396987,71.3767965992103,158.04223330265947,1.3055673928222113,44,2,696,850,120,180,360,Government,706.0,773.0,657.0,709.7142857142857,750.3571428571429,58.69047136096079
2006-04-14,4,4,15,0,Summer,0,0,31.743450441803276,56.79929399402107,121.11786650627435,0.5523506836187732,8,1,722,850,120,180,360,Government,696.0,601.0,807.0,727.0,744.2857142857143,33.93130314817815
2006-04-15,5,4,15,1,Summer,0,0,44.48715841589813,57.654779795119104,113.06003942102772,0.2831061574265998,5,1,668,850,120,180,360,Government,722.0,693.0,807.0,723.4285714285714,734.3571428571429,39.03783268769711
2006-04-16,6,4,15,1,Summer,0,0,46.288511717688664,60.44072260288981,148.60906270233409,1.7231548396706444,45,3,806,850,120,180,360,Government,668.0,747.0,777.0,731.8571428571429,736.4285714285714,49.84786378381451
2006-04-17,0,4,16,0,Summer,0,0,36.48284387854858,70.51649634410622,198.33061221470103,0.045332439264195695,33,2,741,850,120,180,360,Government,806.0,789.0,807.0,725.0,731.7142857142857,43.585165672128745
2006-04-18,1,4,16,0,Summer,0,0,30.80473648736679,64.51872752022925,218.5697217445158,1.276000048891488,1,2,807,850,120,180,360,Government,741.0,736.0,759.0,735.1428571428571,735.1428571428571,53.66696243633544
2006-04-19,2,4,16,0,Summer,0,0,47.479217509045796,55.27603666727629,132.58229466891626,1.2273966662196178,32,3,783,850,120,180,360,Government,807.0,706.0,807.0,746.1428571428571,733.4285714285714,54.581524870078276
2006-04-20,3,4,16,0,Summer,0,0,44.97221195874599,60.846696807632014,139.536204030638,0.23393789610953092,17,1,745,850,120,180,360,Government,783.0,696.0,773.0,753.1428571428571,731.4285714285714,50.03141870008217
2006-04-21,4,4,16,0,Summer,0,0,40.39473493881116,39.36878089441867,91.0088412338283,0.17681183749674473,31,2,761,850,120,180,360,Government,745.0,722.0,601.0,758.7142857142857,742.8571428571429,48.12038475086696
2006-04-22,5,4,16,1,Summer,0,0,32.9379882553129,59.315523088967865,190.7176104138498,1.6616391186400237,38,2,655,850,120,180,360,Government,761.0,668.0,693.0,756.8571428571429,740.1428571428571,52.27628069985063
2006-04-23,6,4,16,1,Summer,0,0,36.754853295809816,37.933328345795026,143.39305490146307,0.65473487582278,4,2,688,850,120,180,360,Government,655.0,806.0,747.0,740.0,735.9285714285714,52.81098370604499
2006-04-24,0,4,17,0,Summer,0,0,36.19819959477585,45.595730976420484,263.1515689105924,0.037682810302990706,61,4,807,850,120,180,360,Government,688.0,741.0,789.0,749.4285714285714,737.2142857142857,58.59424642646929
2006-04-25,1,4,17,0,Summer,0,0,38.65425652307789,20.0,200.49043998247973,1.7718976238873638,42,3,807,850,120,180,360,Government,807.0,807.0,736.0,749.4285714285714,742.2857142857143,58.59424642646929
2006-04-26,2,4,17,0,Summer,0,0,44.25500719065668,54.81715591240955,171.42771282716126,0.34340386349956664,33,1,770,850,120,180,360,Government,807.0,783.0,706.0,747.5714285714286,746.8571428571429,57.54956455919095
2006-04-27,3,4,17,0,Summer,0,0,41.39708520568701,42.27353586669977,147.94437862277738,0.3350306397508829,44,3,807,850,120,180,360,Government,770.0,745.0,696.0,756.4285714285714,754.7857142857143,61.70860864541052
2006-04-28,4,4,17,0,Summer,0,0,31.613119615076208,63.33374258245355,105.26648899028854,0.8246610954420552,6,1,697,850,120,180,360,Government,807.0,761.0,722.0,747.2857142857143,753.0,65.54060900366684
2006-04-29,5,4,17,1,Summer,0,0,43.88248225009769,54.682311327264834,111.60641115272846,0.8661382623308054,4,3,789,850,120,180,360,Government,697.0,655.0,668.0,766.4285714285714,761.6428571428571,52.33181678118045
2006-04-30,6,4,17,1,Summer,0,0,38.56566070006578,63.489150736419504,148.89295227139326,0.3487181589371673,4,4,807,850,120,180,360,Government,789.0,688.0,806.0,783.4285714285714,761.7142857142857,40.62781125804017
2006-05-01,0,5,18,0,Summer,0,0,40.43532897929458,36.99684146392955,145.05485589878475,0.12371430678877478,27,1,650,850,120,180,360,Government,807.0,807.0,741.0,761.0,755.2142857142857,62.75614179770263
2006-05-02,1,5,18,0,Summer,0,0,44.33270429639301,62.46063244591559,130.04140785770028,0.6428515026489872,49,4,807,850,120,180,360,Government,650.0,807.0,807.0,761.0,755.2142857142857,62.75614179770263
2006-05-03,2,5,18,0,Summer,0,0,31.442098752432244,75.27027613235992,198.85473637211723,0.7850457117189319,50,4,807,850,120,180,360,Government,807.0,770.0,783.0,766.2857142857143,756.9285714285714,65.15293364004997
2006-05-04,3,5,18,0,Summer,0,0,36.82087210646768,59.169899599182735,205.71327962074295,1.5741619527544337,53,3,807,850,120,180,360,Government,807.0,807.0,745.0,766.2857142857143,761.3571428571429,65.15293364004997
2006-05-05,4,5,18,0,Summer,0,0,34.342727243203925,59.484188104307464,157.06838013491358,0.5300012527506837,43,3,807,850,120,180,360,Government,807.0,697.0,761.0,782.0,764.6428571428571,58.591808301160114
2006-05-06,5,5,18,1,Summer,0,0,29.16070287317272,52.03517211673922,276.75761341326586,0.8300801615066032,9,1,674,850,120,180,360,Government,807.0,789.0,655.0,765.5714285714286,766.0,71.09115543407898
2006-05-07,6,5,18,1,Summer,0,0,38.7335498880246,43.70397463321563,92.6635316741954,0.04475597444045437,3,3,807,850,120,180,360,Government,674.0,807.0,688.0,765.5714285714286,774.5,71.09115543407898
2006-05-08,0,5,19,0,Summer,0,0,48.0,59.134308472418105,182.90819494861316,1.7994091305545894,2,2,807,850,120,180,360,Government,807.0,650.0,807.0,788.0,774.5,50.2692749102258
2006-05-09,1,5,19,0,Summer,0,0,27.799611277471236,31.92700507517518,169.07098979560374,0.3170645393414045,45,3,794,850,120,180,360,Government,807.0,807.0,807.0,786.1428571428571,773.5714285714286,49.68711627584552
2006-05-10,2,5,19,0,Summer,0,0,36.838596944752645,44.9869385009502,152.46495590163715,0.8002187222237936,4,3,807,850,120,180,360,Government,794.0,807.0,770.0,786.1428571428571,776.2142857142857,49.68711627584552
2006-05-11,3,5,19,0,Summer,0,0,40.20271467537387,28.747318371953813,145.11685769934704,1.9820426620878135,31,2,661,850,120,180,360,Government,807.0,807.0,807.0,765.2857142857143,765.7857142857143,67.07387540544202
2006-05-12,4,5,19,0,Summer,0,0,37.61539100828091,41.55612347221901,179.65200585438208,1.330801863173104,44,2,807,850,120,180,360,Government,661.0,807.0,697.0,765.2857142857143,773.6428571428571,67.07387540544202
2006-05-13,5,5,19,1,Summer,0,0,36.434359737421296,57.704541102722736,168.72360863391356,0.8122346626642805,35,1,664,850,120,180,360,Government,807.0,674.0,789.0,763.8571428571429,764.7142857142857,69.40804125226556
2006-05-14,6,5,19,1,Summer,0,0,30.503918182770878,56.06472051464556,160.40617364437202,0.972857437121467,86,3,751,850,120,180,360,Government,664.0,807.0,807.0,755.8571428571429,760.7142857142857,66.78430097817085
2006-05-15,0,5,20,0,Summer,0,0,38.16393371470082,50.610964346425675,115.06401825053128,2.029685666784537,54,4,807,850,120,180,360,Government,751.0,807.0,650.0,755.8571428571429,771.9285714285714,66.78430097817085
2006-05-16,1,5,20,0,Summer,0,0,33.21618011492037,52.04481192874414,99.09440910947505,1.337447262480427,36,2,595,850,120,180,360,Government,807.0,794.0,807.0,727.4285714285714,756.7857142857143,87.1050269174285
2006-05-17,2,5,20,0,Summer,0,0,26.050391475107233,27.369624585629488,165.57417624022173,0.7529977775228643,47,4,807,850,120,180,360,Government,595.0,807.0,807.0,727.4285714285714,756.7857142857143,87.1050269174285
2006-05-18,3,5,20,0,Summer,0,0,42.972961102568654,45.52925263314902,159.89519477517348,0.8600010817790036,55,4,807,850,120,180,360,Government,807.0,661.0,807.0,748.2857142857143,756.7857142857143,86.02076161352869
2006-05-19,4,5,20,0,Summer,0,0,41.791929099210215,41.82378072277748,170.14815698615863,0.12744837080387095,33,3,801,850,120,180,360,Government,807.0,807.0,807.0,747.4285714285714,756.3571428571429,85.3656002982807
2006-05-20,5,5,20,1,Summer,0,0,37.2583048842554,42.09128371382551,174.56891010552457,0.5081557595354939,51,3,807,850,120,180,360,Government,801.0,664.0,674.0,767.8571428571429,765.8571428571429,78.94181099904857
2006-05-21,6,5,20,1,Summer,0,0,38.14537344102851,57.19494353376504,153.8748829058591,0.2864809371956566,25,1,595,850,120,180,360,Government,807.0,751.0,807.0,745.5714285714286,750.7142857142857,102.8831977581981
2006-05-22,0,5,21,0,Summer,0,0,42.37159006357781,39.67391208193627,169.37962880908972,0.45246572941862767,8,1,807,850,120,180,360,Government,595.0,807.0,807.0,745.5714285714286,750.7142857142857,102.8831977581981
2006-05-23,1,5,21,0,Summer,0,0,38.12169828389041,42.74382979847107,137.3235845948253,0.8683520363431635,35,2,788,850,120,180,360,Government,807.0,595.0,794.0,773.1428571428571,750.2857142857143,78.8636557006847
2006-05-24,2,5,21,0,Summer,0,0,41.52008777380657,24.955169051485804,256.19729045816416,0.1292165715764105,5,1,750,850,120,180,360,Government,788.0,807.0,807.0,765.0,746.2142857142857,77.7195814022009
2006-05-25,3,5,21,0,Summer,0,0,35.51258899563075,46.47052183548597,140.01299259250158,0.014022958055706459,6,1,677,850,120,180,360,Government,750.0,807.0,661.0,746.4285714285714,747.3571428571429,81.453170887444
2006-05-26,4,5,21,0,Summer,0,0,43.55991869286973,36.94594942743656,161.45096452673297,0.4045701778716665,32,2,671,850,120,180,360,Government,677.0,801.0,807.0,727.8571428571429,737.6428571428571,81.7566074219269
2006-05-27,5,5,21,1,Summer,0,0,38.60392862966342,50.95043514427572,143.81056054430599,0.3111039026216775,41,3,763,850,120,180,360,Government,671.0,807.0,664.0,721.5714285714286,744.7142857142857,76.15741842363508
2006-05-28,6,5,21,1,Summer,0,0,37.97025971802937,38.58670343909043,142.97092298975485,0.4363779068483733,4,4,723,850,120,180,360,Government,763.0,595.0,751.0,739.8571428571429,742.7142857142857,52.346373868139196
2006-05-29,0,5,22,0,Summer,0,0,30.64969455643984,51.254506946590595,181.23207833189733,2.1414845243308704,41,3,807,850,120,180,360,Government,723.0,807.0,807.0,739.8571428571429,742.7142857142857,52.346373868139196
2006-05-30,1,5,22,0,Summer,0,0,38.434779271508546,48.26377087109188,174.8882895058494,0.9822957968243267,3,2,807,850,120,180,360,Government,807.0,788.0,595.0,742.5714285714286,757.8571428571429,55.64727349672381
2006-05-31,2,5,22,0,Summer,0,0,32.840225412527744,70.06450127650785,157.0269804812395,0.317353494138984,4,3,807,850,120,180,360,Government,807.0,750.0,807.0,750.7142857142857,757.8571428571429,60.84328033484756
2006-06-01,3,6,22,0,Monsoon,0,0,26.085151820414517,87.98330788271916,165.82620042228442,3.9514368033407616,27,2,708,850,120,180,360,Government,807.0,677.0,807.0,755.1428571428571,750.7857142857143,55.475005096676206
2006-06-02,4,6,22,0,Monsoon,0,0,25.553873115051637,73.96217276462619,144.00932245033647,19.271750681765653,76,4,807,850,120,180,360,Government,708.0,671.0,801.0,774.5714285714286,751.2142857142857,43.649578626667896
2006-06-03,5,6,22,1,Monsoon,0,0,24.801295204302324,77.41066693538374,200.08628188630803,21.43412556421213,38,2,700,850,120,180,360,Government,807.0,763.0,807.0,765.5714285714286,743.5714285714286,52.10840349008704
2006-06-04,6,6,22,1,Monsoon,0,0,34.37431420905089,85.331248053954,282.7596371295357,13.218350958522443,50,3,807,850,120,180,360,Government,700.0,723.0,595.0,777.5714285714286,758.7142857142857,50.31188442391763
2006-06-05,0,6,23,0,Monsoon,0,0,31.99401718596521,79.4209123096441,136.2579361383391,4.78446210998878,3,3,807,850,120,180,360,Government,807.0,807.0,807.0,777.5714285714286,758.7142857142857,50.31188442391763
2006-06-06,1,6,23,0,Monsoon,0,0,33.761102506432785,67.1897894185849,199.69816118673023,0.5794178751047379,7,1,739,850,120,180,360,Government,807.0,807.0,788.0,767.8571428571429,755.2142857142857,50.247482760925564
2006-06-07,2,6,23,0,Monsoon,0,0,24.331314941333307,93.09727788300246,182.2474478510355,6.175681842964429,5,1,667,850,120,180,360,Government,739.0,807.0,750.0,747.8571428571429,749.2857142857143,59.14510002648541
2006-06-08,3,6,23,0,Monsoon,0,0,28.213761249732677,89.32134410143244,213.43148790662948,12.219200067290066,61,3,807,850,120,180,360,Government,667.0,708.0,677.0,762.0,758.5714285714286,59.85816569190893
2006-06-09,4,6,23,0,Monsoon,0,0,24.119477124387714,88.12586124095063,214.83964802480358,31.01718165459785,48,4,807,850,120,180,360,Government,807.0,807.0,671.0,762.0,768.2857142857143,59.85816569190893
2006-06-10,5,6,23,1,Monsoon,0,0,25.912915368408807,81.3560617271745,190.27063486093303,38.449279467016126,22,3,749,850,120,180,360,Government,807.0,700.0,763.0,769.0,767.2857142857143,53.97530299436324
2006-06-11,6,6,23,1,Monsoon,0,0,25.245619049750275,87.56606062605958,178.00897119424502,10.652379653759688,66,4,807,850,120,180,360,Government,749.0,807.0,723.0,769.0,773.2857142857143,53.97530299436324
2006-06-12,0,6,24,0,Monsoon,0,0,31.718752019324686,80.77383805467471,158.2774900175777,31.804871626125802,4,3,807,850,120,180,360,Government,807.0,807.0,807.0,769.0,773.2857142857143,53.97530299436324
2006-06-13,1,6,24,0,Monsoon,0,0,26.81131096569472,86.22914380130615,141.75198234456823,100.27126217276673,54,2,765,850,120,180,360,Government,807.0,739.0,807.0,772.7142857142857,770.2857142857143,52.439534341036286
2006-06-14,2,6,24,0,Monsoon,0,0,31.205138001082048,79.47650064498113,175.15771695241077,25.218651218148253,2,2,785,850,120,180,360,Government,765.0,667.0,807.0,789.5714285714286,768.7142857142857,24.102953780651905
2006-06-15,3,6,24,0,Monsoon,0,0,29.812362668765555,94.09773070333608,115.77055842911598,26.083159268556955,46,4,807,850,120,180,360,Government,785.0,807.0,708.0,789.5714285714286,775.7857142857143,24.102953780651905
2006-06-16,4,6,24,0,Monsoon,0,0,34.910916256314366,75.57858007550894,150.30720049412656,48.05617683357666,54,4,807,850,120,180,360,Government,807.0,807.0,807.0,789.5714285714286,775.7857142857143,24.102953780651905
2006-06-17,5,6,24,1,Monsoon,0,0,23.56166733058083,92.39370297706499,235.34268122362843,8.254149267813904,5,1,682,850,120,180,360,Government,807.0,749.0,700.0,780.0,774.5,46.13386319541485
2006-06-18,6,6,24,1,Monsoon,0,0,31.777699719360395,85.23349496810398,184.92561105398457,0.22537292874934736,46,2,696,850,120,180,360,Government,682.0,807.0,807.0,764.1428571428571,766.5714285714286,53.753848145748655
2006-06-19,0,6,25,0,Monsoon,0,0,31.439322611202183,82.06319802794806,224.6332209467775,86.82118230873114,7,1,724,850,120,180,360,Government,696.0,807.0,807.0,752.2857142857143,760.6428571428571,51.845007106806804
2006-06-20,1,6,25,0,Monsoon,0,0,25.079863485918896,86.00201753017443,253.4821943329212,13.485255481088485,40,3,790,850,120,180,360,Government,724.0,765.0,739.0,755.8571428571429,764.2857142857143,53.69490531831601
2006-06-21,2,6,25,0,Monsoon,0,0,31.02140000941948,89.40008804306909,171.14852720425915,30.805476473930355,21,3,785,850,120,180,360,Government,790.0,785.0,667.0,755.8571428571429,772.7142857142857,53.69490531831601
2006-06-22,3,6,25,0,Monsoon,0,0,29.008434889078686,93.20048042016639,190.3662917096821,33.47858337209842,32,2,673,850,120,180,360,Government,785.0,807.0,807.0,736.7142857142857,763.1428571428571,56.24859786612414
2006-06-23,4,6,25,0,Monsoon,0,0,27.317571220139776,86.87885813880119,164.9077052923622,10.133905876025956,55,4,807,850,120,180,360,Government,673.0,807.0,807.0,736.7142857142857,763.1428571428571,56.24859786612414
2006-06-24,5,6,25,1,Monsoon,0,0,25.528193539084,79.65582348842634,139.3697119762197,15.586002379242585,24,2,724,850,120,180,360,Government,807.0,682.0,749.0,742.7142857142857,761.3571428571429,51.47722566247047
2006-06-25,6,6,25,1,Monsoon,0,0,25.84267164565244,85.33378074259473,132.35158703337976,15.526903347287874,7,1,662,850,120,180,360,Government,724.0,696.0,807.0,737.8571428571429,751.0,57.83144638063593
2006-06-26,0,6,26,0,Monsoon,0,0,34.14943628735778,95.90075941997424,222.15751862982455,4.9747666541764985,51,4,807,850,120,180,360,Government,662.0,724.0,807.0,749.7142857142857,751.0,62.811130345172074
2006-06-27,1,6,26,0,Monsoon,0,0,28.002048456872448,93.08606851307574,190.4313640242824,2.503078694865353,47,4,807,850,120,180,360,Government,807.0,790.0,765.0,752.1428571428571,754.0,64.92156439742968
2006-06-28,2,6,26,0,Monsoon,0,0,30.346390004594376,90.45258086874615,272.33015360405267,15.686499625794973,29,2,728,850,120,180,360,Government,807.0,785.0,785.0,744.0,749.9285714285714,63.67626454705713
2006-06-29,3,6,26,0,Monsoon,0,0,25.62730185499734,89.77412212073432,228.60260064619456,2.559922850842467,26,2,700,850,120,180,360,Government,728.0,673.0,807.0,747.8571428571429,742.2857142857143,59.32798263728202
2006-06-30,4,6,26,0,Monsoon,0,0,25.660441161335083,89.19670054363925,143.43935052318162,8.495672002435999,3,4,807,850,120,180,360,Government,700.0,807.0,807.0,747.8571428571429,742.2857142857143,59.32798263728202
2006-07-01,5,7,26,1,Monsoon,0,0,31.245954427749826,91.95252900705923,222.01710901133856,4.117945824866766,48,4,807,850,120,180,360,Government,807.0,724.0,682.0,759.7142857142857,751.2142857142857,61.99923194608781
2006-07-02,6,7,26,1,Monsoon,0,0,23.951271365345402,82.26022728566856,164.74622304488724,24.54592782185554,2,2,783,850,120,180,360,Government,807.0,662.0,696.0,777.0,757.4285714285714,44.657959350302264
2006-07-03,0,7,27,0,Monsoon,0,0,26.754358696284186,76.86948360534997,240.84298545645007,41.115883708467756,46,4,807,850,120,180,360,Government,783.0,807.0,724.0,777.0,763.3571428571429,44.657959350302264
2006-07-04,1,7,27,0,Monsoon,0,0,28.102082233216695,85.41402100442237,155.68330613784897,17.25095278187066,3,2,807,850,120,180,360,Government,807.0,807.0,790.0,777.0,764.5714285714286,44.657959350302264
2006-07-05,2,7,27,0,Monsoon,0,0,28.334117805520158,80.09451047933385,127.37870198786636,10.557937138189653,36,1,611,850,120,180,360,Government,807.0,728.0,785.0,760.2857142857143,752.1428571428571,76.55654617277868
2006-07-06,3,7,27,0,Monsoon,0,0,27.462720144951533,78.66987546773689,140.21224614692952,113.93201145516011,5,1,807,850,120,180,360,Government,611.0,700.0,673.0,775.5714285714286,761.7142857142857,73.11829944880857
2006-07-07,4,7,27,0,Monsoon,0,0,29.18745934328777,80.6783285404724,142.7667548792543,0.42874561131224587,30,1,639,850,120,180,360,Government,807.0,807.0,807.0,751.5714285714286,749.7142857142857,87.28279162747837
2006-07-08,5,7,27,1,Monsoon,0,0,30.078567267453433,98.0,137.9874117690668,7.2579160455893845,42,4,807,850,120,180,360,Government,639.0,807.0,724.0,751.5714285714286,755.6428571428571,87.28279162747837
2006-07-09,6,7,27,1,Monsoon,0,0,30.20391263637799,85.81674780445506,151.36958621974466,6.533258387582126,38,1,624,850,120,180,360,Government,807.0,783.0,662.0,728.8571428571429,752.9285714285714,97.79643581001874
2006-07-10,0,7,28,0,Monsoon,0,0,25.042588573996518,87.17144701816594,222.8345935162619,8.807454978303046,50,3,807,850,120,180,360,Government,624.0,807.0,807.0,728.8571428571429,752.9285714285714,97.79643581001874
2006-07-11,1,7,28,0,Monsoon,0,0,27.14753470621361,77.66582315797447,269.80221041330924,5.242775068061523,3,2,807,850,120,180,360,Government,807.0,807.0,807.0,728.8571428571429,752.9285714285714,97.79643581001874
2006-07-12,2,7,28,0,Monsoon,0,0,31.584288585630812,73.93748224724422,113.49052422232481,6.137646747827548,29,2,778,850,120,180,360,Government,807.0,611.0,728.0,752.7142857142857,756.5,83.59169473441435
2006-07-13,3,7,28,0,Monsoon,0,0,30.683941562721618,80.08568414128716,243.17565214165748,5.959419372674462,84,4,807,850,120,180,360,Government,778.0,807.0,700.0,752.7142857142857,764.1428571428571,83.59169473441435
2006-07-14,4,7,28,0,Monsoon,0,0,23.88142164555681,93.62917351125249,156.11481420127856,14.094035601682766,32,1,628,850,120,180,360,Government,807.0,639.0,807.0,751.1428571428571,751.3571428571429,86.14992468835723
2006-07-15,5,7,28,1,Monsoon,0,0,29.054439701056605,87.00565279645913,197.3941265601117,9.920555645584212,1,3,760,850,120,180,360,Government,628.0,807.0,807.0,744.4285714285714,748.0,82.83891425100803
2006-07-16,6,7,28,1,Monsoon,0,0,22.06532425187557,88.59157054866635,97.29269847133513,20.39307055190617,6,1,713,850,120,180,360,Government,760.0,624.0,783.0,757.1428571428571,743.0,66.49167509653302
2006-07-17,0,7,29,0,Monsoon,0,0,28.140804706181108,89.43139623521238,206.2017508672428,14.447448555291773,70,3,807,850,120,180,360,Government,713.0,807.0,807.0,757.1428571428571,743.0,66.49167509653302
2006-07-18,1,7,29,0,Monsoon,0,0,33.693301050237935,81.45190372121033,79.73438015919686,4.052653212859575,28,2,743,850,120,180,360,Government,807.0,807.0,807.0,748.0,738.4285714285714,62.790657479172715
2006-07-19,2,7,29,0,Monsoon,0,0,25.15632184819304,93.32779350384021,195.69675361550827,33.21935932162328,38,1,721,850,120,180,360,Government,743.0,778.0,611.0,739.8571428571429,746.2857142857143,61.941985145858126
2006-07-20,3,7,29,0,Monsoon,0,0,25.497030863525254,81.2031544046669,192.86280235146683,12.780575149125964,6,1,699,850,120,180,360,Government,721.0,807.0,807.0,724.4285714285714,738.5714285714286,55.55134904709954
2006-07-21,4,7,29,0,Monsoon,0,0,30.29208934471858,93.43739415557532,189.55038171477338,3.3265592085179523,10,1,764,850,120,180,360,Government,699.0,628.0,639.0,743.8571428571429,747.5,36.83489546353668
2006-07-22,5,7,29,1,Monsoon,0,0,23.37159545437106,87.65381293681205,143.25449246835353,3.651548020673917,44,2,725,850,120,180,360,Government,764.0,760.0,807.0,738.8571428571429,741.6428571428571,36.65346082536248
2006-07-23,6,7,29,1,Monsoon,0,0,26.101734910344884,74.26572907452207,207.47633372148218,31.887873972854024,58,3,768,850,120,180,360,Government,725.0,713.0,624.0,746.7142857142857,751.9285714285714,36.077297966609926
2006-07-24,0,7,30,0,Monsoon,0,0,29.789323412745258,80.51194308039679,199.55407547083587,24.280003833979723,4,3,807,850,120,180,360,Government,768.0,807.0,807.0,746.7142857142857,751.9285714285714,36.077297966609926
2006-07-25,1,7,30,0,Monsoon,0,0,26.097142456931792,74.29036880276738,169.502360817944,14.125781262614838,4,2,792,850,120,180,360,Government,807.0,743.0,807.0,753.7142857142857,750.8571428571429,39.798300992691054
2006-07-26,2,7,30,0,Monsoon,0,0,27.292090038367085,91.97969279676525,213.5925153587597,7.308015491677696,8,1,711,850,120,180,360,Government,792.0,721.0,778.0,752.2857142857143,746.0714285714286,41.31873782242359
2006-07-27,3,7,30,0,Monsoon,0,0,30.232557130945104,84.8515874751856,175.21979267172475,12.343066836453877,3,2,807,850,120,180,360,Government,711.0,699.0,807.0,767.7142857142857,746.0714285714286,38.147583085145165
2006-07-28,4,7,30,0,Monsoon,0,0,29.264638250609682,71.62994536030132,206.4388579454381,20.238613863600833,1,2,807,850,120,180,360,Government,807.0,764.0,628.0,773.8571428571429,758.8571428571429,40.81841321196558
2006-07-29,5,7,30,1,Monsoon,0,0,28.800455188886204,87.25448129031795,173.70603363029548,42.286013228780604,31,2,645,850,120,180,360,Government,807.0,725.0,760.0,762.4285714285714,750.6428571428571,62.316014910179504
2006-07-30,6,7,30,1,Monsoon,0,0,26.982633162189885,81.77701442567007,190.83509955547703,16.23266331008874,73,4,786,850,120,180,360,Government,645.0,768.0,713.0,765.0,755.8571428571429,62.952362942148405
2006-07-31,0,7,31,0,Monsoon,0,0,29.110183345806867,76.09716486980007,208.73614705376312,6.479600063685983,72,4,807,850,120,180,360,Government,786.0,807.0,807.0,765.0,755.8571428571429,62.952362942148405
2006-08-01,1,8,31,0,Monsoon,0,0,27.62880195970073,95.06779502181219,160.10437131909825,0.8736030594438646,31,2,795,850,120,180,360,Government,807.0,792.0,743.0,765.4285714285714,759.5714285714286,63.176623163047346
2006-08-02,2,8,31,0,Monsoon,0,0,29.373416829777355,85.64371519657948,118.30817068729023,3.8584725550932863,1,3,807,850,120,180,360,Government,795.0,711.0,721.0,779.1428571428571,765.7142857142857,59.71719063337394
2006-08-03,3,8,31,0,Monsoon,0,0,26.509203924646066,83.23941158612013,193.80395027740772,21.006594818422663,5,1,751,850,120,180,360,Government,807.0,807.0,699.0,771.1428571428571,769.4285714285714,59.111275211610746
2006-08-04,4,8,31,0,Monsoon,0,0,27.452293076861377,82.6034513140839,239.4695689306465,3.497474421903972,31,2,691,850,120,180,360,Government,751.0,807.0,764.0,754.5714285714286,764.2142857142857,63.48190593352126
2006-08-05,5,8,31,1,Monsoon,0,0,25.030126622343957,75.92032318505336,194.9575486478723,13.137830760182032,51,2,705,850,120,180,360,Government,691.0,645.0,725.0,763.1428571428571,762.7857142857143,48.50576794371488
2006-08-06,6,8,31,1,Monsoon,0,0,27.894977169981292,77.17270660249534,195.90711573481863,24.009911503105393,3,4,745,850,120,180,360,Government,705.0,786.0,768.0,757.2857142857143,761.1428571428571,47.75532879764801
2006-08-07,0,8,32,0,Monsoon,0,0,25.566997409113466,92.7095007092505,177.89119467516798,7.369887564333778,7,1,781,850,120,180,360,Government,745.0,807.0,807.0,753.5714285714286,759.2857142857143,44.116728281750284
